id,age,recidivated,number_of_prior_crimes,months_in_jail,felony,misdemeanor,woman,man,black,y
6137,52,0,0,1,1,0,0,1,0,1
721,24,0,0,1,1,0,0,1,0,0
10803,34,0,5,1,1,0,0,1,0,1
8743,30,1,8,0,0,1,0,1,1,0
10855,56,1,31,0,1,0,0,1,1,1
8770,34,0,0,1,0,1,0,1,0,1
5809,45,0,20,46,0,1,0,1,1,1
8929,30,1,1,-1,1,0,0,1,0,1
6287,32,0,0,19,0,1,0,1,0,1
1823,38,0,0,1,1,0,0,1,0,1
7578,43,0,2,16,0,1,1,0,1,1
4407,56,1,0,0,0,1,0,1,0,1
1717,35,1,5,1,1,0,0,1,1,1
9056,63,1,9,1,1,0,0,1,1,1
7087,57,0,0,6,1,0,0,1,0,1
7413,21,1,3,0,1,0,0,1,1,1
882,50,1,5,1,1,0,0,1,0,1
8284,26,1,10,1,1,0,0,1,1,0
9635,38,0,0,2,1,0,1,0,0,1
2607,52,0,0,0,0,1,1,0,0,1
8007,25,0,2,0,1,0,0,1,1,0
6424,45,0,1,0,0,1,0,1,0,1
5134,27,1,18,178,1,0,0,1,0,0
3979,42,0,0,2,0,1,0,1,0,1
8479,47,1,4,0,1,0,0,1,1,1
6668,29,1,0,1,0,1,0,1,1,1
2566,27,0,2,1,0,1,0,1,1,0
1347,31,1,1,0,1,0,1,0,0,1
10823,44,1,0,1,0,1,0,1,0,1
4730,20,1,1,1,1,0,0,1,0,1
2738,31,0,0,2,0,1,0,1,0,1
299,50,0,1,1,1,0,0,1,0,1
8298,30,0,0,0,1,0,0,1,0,1
5060,24,1,1,75,1,0,0,1,1,1
6524,28,0,0,1,1,0,0,1,0,1
10893,58,0,8,1,0,1,0,1,0,1
5873,33,1,14,0,1,0,0,1,1,0
6114,41,0,3,1,1,0,1,0,0,1
4320,34,0,22,1,1,0,0,1,1,0
5808,43,1,8,348,1,0,0,1,1,1
11001,23,1,2,1,1,0,1,0,0,1
5247,24,1,1,57,1,0,0,1,1,1
6066,57,0,12,3,0,1,0,1,0,1
4192,25,1,3,0,0,1,0,1,1,0
3169,53,0,0,0,0,1,0,1,0,1
5388,37,1,7,69,1,0,0,1,0,0
4367,35,1,3,0,0,1,1,0,1,1
668,25,1,2,0,1,0,0,1,0,1
8914,20,1,2,16,1,0,0,1,1,1
10595,39,0,0,0,0,1,0,1,0,1
2842,22,1,0,71,1,0,0,1,1,1
2061,33,1,1,3,1,0,0,1,1,1
6070,30,1,0,0,0,1,0,1,1,1
4675,49,1,7,12,1,0,0,1,0,1
1871,25,1,2,0,1,0,1,0,1,0
9486,20,1,0,0,1,0,0,1,1,1
2020,28,0,11,0,0,1,0,1,0,1
542,23,1,3,0,1,0,0,1,1,0
10673,29,1,7,1,1,0,1,0,1,1
6303,40,0,2,3,0,1,1,0,0,1
4950,24,0,0,0,1,0,0,1,1,1
4054,22,0,0,0,1,0,0,1,1,1
5405,41,0,5,0,0,1,0,1,1,1
6146,33,0,0,0,0,1,0,1,1,1
3395,32,1,0,22,1,0,0,1,0,1
3489,24,0,1,3,1,0,1,0,1,0
5191,23,1,0,4,0,1,0,1,0,0
6741,21,0,1,1,0,1,0,1,1,1
9809,21,1,0,1,1,0,0,1,0,1
8867,24,0,6,7,1,0,0,1,0,0
1191,22,1,0,2,1,0,0,1,0,1
9336,26,0,5,0,1,0,0,1,1,1
3081,30,0,3,0,1,0,0,1,1,1
3904,59,0,0,0,0,1,1,0,1,1
5219,56,1,10,41,1,0,1,0,0,1
1657,32,0,0,-1,1,0,0,1,1,1
1280,26,1,4,293,0,1,0,1,0,1
8676,35,0,0,0,1,0,0,1,1,1
8155,40,0,0,0,0,1,0,1,0,1
4448,35,0,0,1,1,0,0,1,1,1
3285,46,1,5,2,1,0,0,1,1,1
10040,56,1,2,0,0,1,1,0,1,1
7903,52,0,0,-1,0,1,1,0,1,1
5427,43,0,2,2,1,0,1,0,1,1
5850,25,1,2,0,0,1,1,0,0,1
3117,23,1,3,1,1,0,0,1,1,1
10234,27,1,3,0,1,0,0,1,1,1
6105,29,0,4,1,1,0,0,1,1,1
3643,23,1,1,2,1,0,0,1,1,1
9624,39,0,0,0,0,1,0,1,1,1
4598,29,0,5,2,1,0,0,1,1,0
10252,24,0,0,0,0,1,0,1,1,1
5617,58,0,1,0,0,1,0,1,0,1
1490,30,1,4,1,0,1,0,1,1,1
10761,24,1,4,3,1,0,0,1,1,1
6646,28,1,0,0,0,1,0,1,1,1
2058,20,1,0,1,1,0,0,1,1,1
5163,26,1,9,0,1,0,0,1,0,1
3386,35,1,6,1,1,0,0,1,0,1
9956,50,1,4,0,1,0,0,1,1,1
8230,56,0,2,16,0,1,0,1,0,1
6192,45,0,7,1,1,0,0,1,0,1
6431,24,1,2,1,1,0,1,0,0,1
9940,30,1,15,-1,1,0,1,0,1,0
691,26,1,1,13,0,1,0,1,1,1
5887,24,1,2,1,1,0,0,1,1,1
6161,31,0,6,41,1,0,0,1,1,1
9531,26,1,5,-1,1,0,0,1,0,0
2383,29,0,0,1,1,0,0,1,0,1
4170,28,1,7,1,1,0,0,1,0,0
6552,48,1,8,23,0,1,1,0,0,1
5978,28,0,5,34,1,0,0,1,1,0
6916,23,0,1,35,1,0,0,1,1,1
7382,26,1,5,0,1,0,0,1,1,1
10680,22,1,1,21,1,0,0,1,1,1
8207,31,1,3,1,0,1,0,1,0,1
10009,29,1,9,4,1,0,0,1,1,1
913,31,1,3,19,0,1,0,1,1,0
2983,25,0,0,1,1,0,1,0,0,1
8642,61,0,4,118,1,0,0,1,0,1
5987,33,1,5,119,1,0,0,1,0,1
7176,35,0,1,0,1,0,0,1,0,1
8657,32,1,0,4,1,0,0,1,0,1
7258,26,1,8,1,1,0,0,1,1,1
8219,29,1,3,1,0,1,0,1,1,1
8976,43,0,0,0,1,0,1,0,0,1
10225,34,0,0,2,1,0,0,1,0,1
7930,22,1,5,0,0,1,0,1,0,1
7763,45,0,7,1,1,0,0,1,1,1
3250,52,0,2,1,1,0,0,1,0,1
2534,49,1,1,20,1,0,0,1,0,1
8437,42,0,7,0,1,0,0,1,1,1
10443,45,0,0,1,0,1,1,0,0,1
8475,32,0,5,4,1,0,1,0,0,1
6533,23,0,2,1,0,1,1,0,0,1
114,22,0,0,57,1,0,0,1,0,0
8674,32,0,0,0,0,1,0,1,1,1
4196,32,0,0,0,1,0,1,0,1,1
372,40,0,3,1,1,0,1,0,0,1
6583,31,0,0,0,1,0,0,1,1,1
5264,23,0,2,45,0,1,0,1,0,1
10036,26,1,9,1,0,1,0,1,1,1
1258,52,1,9,38,0,1,0,1,1,0
790,34,0,6,52,1,0,1,0,1,1
8558,55,1,8,2,1,0,0,1,1,1
5182,52,0,1,0,1,0,0,1,0,1
6852,27,1,0,54,1,0,0,1,0,1
2166,30,1,8,1,1,0,1,0,1,0
2604,34,1,7,0,1,0,0,1,1,1
4980,29,0,1,43,0,1,0,1,0,1
5266,50,0,2,1,1,0,0,1,0,1
3700,21,1,1,1,1,0,0,1,1,1
6508,35,0,5,0,1,0,1,0,1,1
2667,24,0,0,1,1,0,0,1,0,1
6470,21,1,0,0,1,0,1,0,1,1
5801,51,1,6,2,1,0,0,1,0,1
7651,30,0,0,10,1,0,0,1,0,1
2688,34,1,3,33,1,0,0,1,1,1
10518,27,1,5,6,0,1,0,1,1,1
545,20,0,1,2,1,0,1,0,0,1
2593,26,0,3,27,1,0,1,0,1,1
687,20,1,0,22,1,0,0,1,0,0
6084,27,0,0,1,1,0,0,1,1,1
2231,24,1,12,36,0,1,0,1,1,0
3511,23,0,0,0,1,0,0,1,0,1
5724,57,0,1,1,0,1,0,1,0,1
6885,28,1,0,0,0,1,1,0,0,1
6950,51,0,3,16,1,0,0,1,0,1
1313,25,1,0,9,1,0,0,1,1,0
9077,23,0,10,70,1,0,0,1,0,1
1917,58,0,2,4,1,0,0,1,0,1
7419,21,0,1,3,1,0,0,1,1,1
904,20,1,0,1,0,1,0,1,0,1
651,26,0,3,33,1,0,0,1,1,1
9519,33,1,6,152,1,0,0,1,0,1
2430,54,1,8,-1,1,0,0,1,1,1
5938,25,1,4,9,0,1,0,1,1,1
10520,24,1,0,0,1,0,1,0,1,1
781,48,0,12,1,1,0,0,1,0,1
518,47,0,3,0,1,0,0,1,1,1
818,25,0,0,0,1,0,0,1,0,1
8473,34,1,0,2,0,1,1,0,0,1
2771,37,0,3,0,0,1,0,1,0,1
6991,30,1,2,1,1,0,0,1,1,1
10086,44,1,3,11,1,0,1,0,0,1
5354,24,1,1,123,0,1,0,1,1,0
1471,22,1,2,13,0,1,0,1,0,1
1509,45,0,2,47,1,0,0,1,0,1
7060,35,0,9,173,1,0,1,0,1,0
8821,24,1,10,0,1,0,0,1,1,0
5215,29,0,0,0,1,0,0,1,0,1
8407,28,1,0,0,1,0,0,1,0,1
5440,36,1,3,0,1,0,1,0,1,1
3156,49,0,4,5,1,0,0,1,0,1
7219,32,0,3,0,1,0,0,1,1,1
8002,46,0,2,3,0,1,0,1,1,1
7987,29,1,10,2,1,0,0,1,0,0
3989,96,1,2,0,1,0,0,1,0,1
10120,29,1,2,-1,0,1,1,0,0,1
9046,34,0,1,1,0,1,0,1,0,1
3872,21,0,1,0,1,0,0,1,0,1
971,58,1,4,1,1,0,1,0,1,1
2221,61,1,3,0,0,1,0,1,0,1
3206,38,0,9,2,1,0,0,1,1,1
6328,68,0,5,0,1,0,1,0,1,1
8661,50,0,1,0,0,1,0,1,0,1
6881,35,0,2,13,1,0,0,1,0,1
5537,22,1,2,34,0,1,1,0,1,0
8215,48,0,0,9,0,1,0,1,0,1
9709,21,0,1,4,1,0,1,0,1,0
2453,51,1,5,20,0,1,1,0,0,1
5546,56,0,0,0,0,1,0,1,0,1
1253,21,1,0,1,1,0,0,1,0,1
3544,24,1,1,6,1,0,0,1,1,1
3879,41,0,0,0,0,1,0,1,0,1
4566,30,0,1,2,0,1,1,0,1,1
1072,28,0,0,1,1,0,0,1,1,1
3975,28,0,1,0,0,1,0,1,0,1
10330,67,0,0,42,0,1,0,1,0,1
10989,30,0,2,5,0,1,0,1,1,1
1954,37,1,1,0,0,1,0,1,0,1
4041,28,0,1,0,1,0,0,1,1,1
2719,23,1,1,1,1,0,0,1,1,1
3021,44,1,11,15,1,0,1,0,1,0
7198,21,1,1,2,1,0,0,1,1,1
1938,44,0,1,4,0,1,1,0,0,1
9939,50,0,0,1,0,1,0,1,0,1
4444,25,0,2,181,1,0,1,0,0,0
3939,26,1,3,3,1,0,0,1,1,0
4178,27,0,0,4,1,0,0,1,0,1
1131,21,1,0,1,1,0,0,1,1,0
2525,28,0,0,-1,1,0,0,1,0,1
838,44,0,1,0,0,1,0,1,1,1
9352,20,0,4,0,1,0,0,1,0,0
2064,53,1,8,5,1,0,0,1,1,1
1637,34,0,1,1,1,0,0,1,1,1
2809,23,0,0,1,1,0,0,1,1,1
4780,23,0,2,7,1,0,0,1,0,1
3703,74,0,0,0,0,1,0,1,0,1
9239,23,1,1,3,1,0,0,1,1,1
2059,39,0,0,0,1,0,0,1,0,1
2363,41,0,5,1,1,0,0,1,0,1
9706,24,0,7,1,0,1,1,0,0,1
3981,43,1,4,0,0,1,0,1,1,1
4217,35,1,2,0,1,0,0,1,0,1
7548,37,0,0,13,1,0,0,1,1,1
5553,22,0,0,0,1,0,0,1,0,1
4062,26,0,0,1,1,0,0,1,0,1
9452,28,1,12,1,0,1,0,1,1,1
7459,26,1,10,1,1,0,0,1,1,0
5575,29,1,9,14,1,0,1,0,1,1
2870,24,1,2,12,0,1,0,1,1,1
4877,22,1,2,0,1,0,0,1,0,1
4773,23,0,1,0,1,0,0,1,1,1
6634,33,1,21,6,0,1,0,1,1,1
119,32,0,0,1,1,0,0,1,1,1
10623,59,1,20,198,1,0,0,1,0,1
10984,20,1,0,4,0,1,1,0,1,1
9626,27,1,6,0,1,0,0,1,1,0
9215,21,0,0,1,0,1,0,1,0,1
3089,23,0,0,0,0,1,1,0,1,1
4048,33,1,3,14,1,0,0,1,0,0
10897,25,0,5,10,0,1,0,1,0,0
7636,38,0,0,1,0,1,1,0,1,1
5917,32,1,1,3,0,1,0,1,1,1
4936,26,1,3,0,1,0,1,0,1,1
5253,33,1,3,1,1,0,0,1,0,1
6554,26,0,0,0,1,0,1,0,1,1
5957,30,1,6,17,1,0,0,1,0,0
1833,24,0,0,0,1,0,0,1,0,1
2320,22,1,0,0,1,0,1,0,1,1
1994,29,1,7,1,0,1,0,1,0,0
8941,23,1,1,19,1,0,0,1,0,1
1607,26,1,4,0,1,0,1,0,1,1
1844,49,1,8,3,1,0,0,1,0,1
4362,40,1,4,15,1,0,0,1,0,1
400,23,1,0,3,1,0,1,0,1,1
7487,36,0,1,0,1,0,0,1,0,1
3198,21,0,0,5,1,0,0,1,0,1
8457,25,0,1,0,1,0,0,1,1,1
3820,30,0,3,0,0,1,0,1,0,1
526,21,0,0,0,1,0,1,0,0,1
2591,23,1,3,13,0,1,0,1,1,1
5681,31,1,4,24,1,0,0,1,1,0
10178,46,0,0,1,1,0,0,1,0,1
1467,29,1,10,23,1,0,0,1,1,1
5969,33,1,0,0,0,1,0,1,0,1
2854,31,1,19,0,1,0,0,1,1,0
9517,57,0,2,0,1,0,1,0,0,1
7526,23,1,0,0,0,1,0,1,0,1
4450,21,0,0,1,1,0,0,1,1,1
87,35,0,5,0,1,0,0,1,1,1
5180,32,0,0,2,0,1,1,0,0,1
327,51,0,0,0,0,1,0,1,0,1
9318,30,1,10,0,1,0,0,1,1,1
6783,47,1,21,21,0,1,1,0,1,0
8501,33,1,14,1,1,0,0,1,1,0
5856,39,1,19,179,1,0,0,1,1,0
4473,30,1,0,0,0,1,0,1,1,1
1513,30,1,6,2,1,0,0,1,1,1
1455,54,0,0,1,1,0,0,1,1,1
6793,38,0,2,0,0,1,1,0,0,1
1791,28,1,9,1,1,0,0,1,1,0
9685,22,1,0,0,0,1,0,1,1,1
7286,31,0,2,16,1,0,0,1,0,1
5698,34,0,0,0,0,1,0,1,0,1
1606,31,0,0,2,1,0,1,0,1,0
2402,46,1,15,6,1,0,0,1,1,1
7296,57,0,0,0,0,1,0,1,0,1
7613,51,0,1,6,1,0,0,1,0,1
7581,27,1,0,0,0,1,0,1,1,1
2569,26,0,0,0,0,1,0,1,0,1
3732,26,0,1,32,0,1,0,1,1,1
3918,41,1,8,2,1,0,0,1,1,1
9933,27,1,14,1,1,0,0,1,1,0
1151,21,1,1,0,1,0,0,1,0,1
645,22,0,3,106,1,0,0,1,1,1
2900,24,0,3,6,0,1,0,1,1,1
8056,36,0,1,0,0,1,0,1,1,1
5550,24,1,14,180,1,0,0,1,1,0
7034,28,1,2,2,1,0,0,1,0,1
10523,29,1,4,3,1,0,0,1,0,1
5363,27,0,1,2,0,1,0,1,1,1
7448,31,0,0,-1,1,0,1,0,1,1
1094,25,1,0,0,1,0,0,1,0,1
8226,39,1,3,1,1,0,0,1,0,1
6759,30,1,12,9,1,0,0,1,1,0
7440,34,0,5,0,1,0,0,1,1,1
7928,37,0,0,0,1,0,0,1,0,1
7688,37,0,0,0,1,0,0,1,1,0
7842,51,0,4,1,1,0,0,1,1,1
5201,23,1,2,0,1,0,0,1,1,1
2926,23,1,0,0,1,0,0,1,1,1
9600,38,1,10,-1,1,0,0,1,0,1
5695,65,0,0,1,0,1,1,0,0,1
1860,21,1,1,1,1,0,0,1,0,1
350,30,1,11,1,0,1,0,1,1,0
10880,36,0,1,0,0,1,1,0,0,1
7675,20,1,0,1,1,0,0,1,0,1
3159,42,0,0,1,1,0,0,1,0,1
8,41,1,14,6,1,0,0,1,0,1
3950,38,1,3,1,1,0,0,1,0,0
8554,30,1,0,1,1,0,0,1,1,1
10035,53,0,0,1,1,0,1,0,1,1
8799,21,1,2,7,1,0,0,1,1,1
497,23,0,1,0,0,1,1,0,0,1
9369,31,0,1,1,0,1,0,1,1,1
3831,21,1,0,7,1,0,0,1,0,0
2792,31,0,5,0,0,1,0,1,1,0
2474,45,1,8,0,1,0,0,1,1,1
10851,29,1,2,10,1,0,1,0,1,1
10778,38,1,1,0,0,1,0,1,0,1
5889,52,1,2,1,1,0,1,0,1,1
3464,24,1,1,21,1,0,0,1,0,1
3902,26,0,5,0,0,1,0,1,0,1
10324,24,1,1,0,0,1,1,0,1,1
8655,55,1,1,1,1,0,0,1,0,1
7145,29,1,1,1,1,0,0,1,1,1
6846,22,1,0,0,0,1,0,1,1,1
4230,31,0,0,80,1,0,0,1,0,0
8486,47,1,7,0,1,0,1,0,1,0
4839,35,0,5,6,1,0,0,1,1,0
7622,24,1,3,0,1,0,0,1,1,0
7391,21,1,0,1,1,0,0,1,1,0
540,60,0,0,0,0,1,1,0,0,1
231,20,0,0,0,1,0,1,0,1,1
1581,46,0,5,12,0,1,0,1,0,1
6539,38,0,2,0,1,0,0,1,0,1
6660,39,1,2,1,1,0,0,1,0,1
3936,43,1,6,0,0,1,0,1,1,0
8503,30,0,1,0,0,1,0,1,1,1
5892,21,1,0,0,1,0,1,0,1,1
145,20,0,0,0,1,0,1,0,0,1
10351,25,1,0,1,0,1,1,0,1,1
7698,34,1,11,0,1,0,0,1,1,0
2537,27,0,0,0,0,1,1,0,1,1
6497,29,1,7,0,0,1,0,1,1,0
3345,34,0,2,1,1,0,1,0,0,1
1197,22,1,1,4,1,0,0,1,1,0
2711,33,1,0,0,1,0,0,1,0,1
5261,44,1,0,2,0,1,0,1,0,1
9955,39,0,0,18,1,0,0,1,1,1
8355,28,0,2,0,1,0,0,1,1,1
8386,24,0,0,2,1,0,0,1,1,1
3455,25,0,1,4,1,0,1,0,1,1
9240,27,1,1,0,1,0,0,1,1,1
9785,47,0,0,2,0,1,0,1,0,1
1310,22,0,1,1,1,0,1,0,0,1
6249,38,1,2,9,1,0,0,1,0,1
1569,25,1,5,47,0,1,1,0,1,1
6655,42,0,1,-1,1,0,1,0,1,1
3793,36,1,1,2,1,0,0,1,0,1
9387,29,0,1,2,1,0,0,1,0,1
7205,27,1,0,47,1,0,0,1,0,0
3217,26,0,0,0,1,0,0,1,0,1
7477,23,0,1,2,1,0,0,1,1,0
6280,32,0,0,1,0,1,0,1,1,1
6836,21,1,0,1,1,0,0,1,0,1
3507,60,0,0,1,1,0,0,1,0,1
10312,31,1,3,0,0,1,1,0,1,1
1895,29,1,4,355,1,0,0,1,1,0
1000,31,1,23,55,1,0,0,1,1,0
7320,22,1,3,1,1,0,0,1,0,0
1110,36,1,4,0,1,0,1,0,1,0
1433,21,0,1,108,1,0,0,1,1,0
7266,24,0,0,1,1,0,0,1,0,1
8757,21,0,1,1,1,0,0,1,0,1
2713,43,0,4,2,0,1,0,1,0,1
4322,35,0,7,1,1,0,0,1,0,1
3842,35,0,2,8,1,0,0,1,0,1
5514,54,0,0,-1,0,1,0,1,0,1
3547,49,0,3,0,1,0,0,1,1,1
10197,49,1,25,9,1,0,1,0,1,0
8118,34,0,4,0,0,1,0,1,1,1
1020,54,0,0,-1,1,0,0,1,0,1
4099,20,0,1,0,0,1,0,1,1,1
90,27,1,15,1,1,0,0,1,1,0
9008,45,0,0,1,1,0,0,1,0,1
1153,20,1,1,17,1,0,1,0,0,0
6382,28,0,2,125,1,0,0,1,1,1
9214,23,0,0,0,1,0,0,1,1,1
4023,33,0,0,0,0,1,1,0,0,1
10774,47,1,7,57,1,0,0,1,1,1
8239,28,0,7,1,1,0,0,1,1,0
4384,21,1,1,0,1,0,0,1,1,0
4252,47,0,2,1,0,1,0,1,0,1
10486,54,0,0,1,0,1,0,1,0,1
3709,38,0,0,4,1,0,1,0,1,1
1602,32,0,2,1,0,1,0,1,1,1
2748,44,0,0,0,0,1,0,1,0,1
9904,25,1,5,4,1,0,0,1,1,0
222,43,0,0,0,0,1,1,0,0,1
4959,56,1,10,13,0,1,0,1,0,1
2908,23,0,0,3,1,0,0,1,1,1
8518,21,1,1,0,1,0,0,1,1,0
5001,23,1,0,1,0,1,0,1,1,1
2514,35,1,23,1,1,0,0,1,1,0
10097,25,1,3,5,1,0,0,1,1,1
3687,45,1,13,0,1,0,0,1,1,1
7935,28,0,0,2,0,1,0,1,0,1
9969,45,1,5,1,1,0,0,1,0,1
9412,36,0,1,0,0,1,1,0,1,1
7668,57,0,0,109,0,1,0,1,0,1
406,30,1,11,1,1,0,0,1,1,1
5314,33,0,4,7,1,0,0,1,1,1
510,51,0,1,1,0,1,0,1,0,1
4193,44,0,0,1,0,1,0,1,0,1
10110,41,1,7,1,1,0,1,0,1,1
4059,28,1,2,1,1,0,0,1,1,1
1515,51,0,17,0,0,1,0,1,1,1
6446,31,1,0,0,0,1,0,1,0,1
4794,28,1,9,53,1,0,0,1,1,1
3711,28,1,0,1,1,0,0,1,0,1
7025,32,1,0,-1,0,1,1,0,1,1
9931,58,0,0,1,0,1,0,1,1,1
7365,28,0,3,50,1,0,0,1,0,1
7416,26,0,2,-1,0,1,0,1,0,1
1618,35,0,0,2,1,0,0,1,0,1
6827,25,1,0,0,1,0,0,1,1,1
1239,33,1,5,5,0,1,0,1,1,0
98,27,1,6,30,1,0,0,1,1,1
9908,21,1,2,0,1,0,0,1,1,0
5564,35,1,5,225,1,0,0,1,1,1
2526,51,0,0,91,0,1,0,1,0,1
4269,30,1,12,-1,1,0,0,1,1,0
9935,24,1,15,2,1,0,0,1,1,0
7310,34,0,5,1,1,0,0,1,0,1
9800,37,0,1,0,0,1,0,1,0,1
4032,28,0,2,13,0,1,0,1,0,1
9676,37,0,2,169,1,0,0,1,1,0
5524,41,0,7,0,1,0,0,1,1,1
5451,31,0,2,1,1,0,1,0,0,1
8910,27,1,0,9,1,0,0,1,1,1
9713,42,0,0,6,0,1,0,1,0,1
10174,44,1,0,21,1,0,0,1,0,1
6899,39,0,0,0,0,1,0,1,0,1
1427,32,1,14,2,1,0,0,1,1,0
10945,21,1,0,1,1,0,0,1,1,0
5539,29,1,6,35,1,0,0,1,1,0
10454,34,1,12,1,1,0,0,1,1,1
2754,31,0,0,4,0,1,1,0,0,0
4376,23,0,0,0,0,1,1,0,0,1
6401,53,0,1,0,1,0,0,1,0,1
1719,61,1,1,0,1,0,0,1,1,1
1540,25,0,2,58,1,0,0,1,1,1
6221,38,0,2,28,0,1,0,1,0,1
4421,53,1,10,4,1,0,1,0,1,1
3881,31,1,10,1,1,0,0,1,1,1
4387,28,1,6,2,1,0,0,1,1,0
8225,62,0,0,1,0,1,0,1,0,1
3870,30,1,9,196,1,0,0,1,1,0
10955,49,0,3,0,1,0,1,0,0,1
8000,26,1,1,1,1,0,1,0,1,1
3329,43,1,0,1,0,1,0,1,0,1
2927,34,1,7,0,1,0,0,1,1,1
9777,38,1,0,1,1,0,0,1,1,1
537,49,0,3,3,1,0,0,1,1,1
9112,31,1,11,0,1,0,0,1,0,1
4517,22,0,0,5,1,0,1,0,1,1
2541,45,0,1,-1,1,0,0,1,0,1
7536,39,0,1,1,1,0,0,1,0,1
1642,29,0,1,0,0,1,0,1,0,1
1864,38,0,1,8,0,1,0,1,1,1
7211,41,1,7,1,0,1,0,1,1,1
7744,53,1,8,4,0,1,0,1,0,1
7481,21,1,0,1,1,0,0,1,0,0
10874,24,0,0,0,1,0,1,0,1,1
8259,58,0,0,2,1,0,0,1,1,1
7442,26,1,0,0,1,0,0,1,0,1
6663,39,0,1,1,1,0,0,1,1,1
10957,51,1,7,3,0,1,0,1,1,1
4536,44,0,1,0,1,0,1,0,0,1
32,43,0,1,1,0,1,0,1,0,1
8715,20,1,0,1,0,1,1,0,1,1
8517,23,1,0,0,0,1,0,1,1,1
6296,31,1,1,0,0,1,0,1,1,1
3972,31,0,6,10,0,1,0,1,0,1
9842,55,0,0,0,1,0,1,0,0,1
10884,28,0,11,1,1,0,0,1,0,1
8726,29,0,1,1,1,0,1,0,0,1
6679,26,1,4,1,0,1,1,0,0,1
3226,29,0,4,80,1,0,0,1,1,0
10981,32,0,4,0,1,0,0,1,1,1
5757,28,0,1,1,0,1,0,1,1,1
8112,55,0,1,2,0,1,1,0,1,1
5728,30,0,1,0,1,0,1,0,1,1
10037,48,1,7,4,0,1,0,1,1,1
357,31,1,0,30,1,0,0,1,0,0
6560,54,0,6,1,1,0,1,0,1,1
2385,20,1,2,23,1,0,1,0,1,0
9032,41,0,0,3,0,1,0,1,1,1
4463,45,1,7,0,1,0,1,0,0,1
5685,38,0,1,126,0,1,0,1,0,1
10557,32,0,5,1,0,1,0,1,1,1
8670,31,0,2,117,0,1,1,0,0,1
565,40,1,0,8,1,0,0,1,0,1
3182,25,0,2,26,1,0,0,1,1,1
8652,30,0,1,0,1,0,0,1,1,1
5657,32,1,7,37,1,0,0,1,1,0
2928,35,0,1,1,0,1,0,1,1,1
1121,29,0,0,1,1,0,0,1,1,1
8465,21,0,0,2,1,0,0,1,1,1
692,29,1,3,1,1,0,0,1,1,1
2071,32,1,11,1,0,1,0,1,1,0
2844,20,1,3,42,1,0,0,1,0,0
10918,30,0,2,63,1,0,0,1,0,1
3322,22,1,0,1,1,0,0,1,1,1
1577,59,0,2,0,0,1,0,1,1,1
9630,33,0,0,1,0,1,0,1,0,1
6274,28,1,16,29,1,0,0,1,0,0
9972,24,0,0,0,0,1,0,1,1,1
210,32,1,3,8,1,0,0,1,1,1
552,22,1,2,0,0,1,0,1,0,1
1874,28,0,1,1,0,1,1,0,0,1
8877,56,0,3,0,1,0,1,0,0,1
8313,56,1,6,1,1,0,0,1,0,1
4940,34,1,9,17,1,0,0,1,1,0
10699,57,1,28,2,1,0,0,1,1,0
5985,65,0,0,0,0,1,0,1,0,1
4965,48,0,0,0,0,1,0,1,0,1
1436,22,1,6,2,1,0,0,1,1,1
4840,25,1,1,0,0,1,0,1,0,1
2389,34,0,3,0,0,1,0,1,1,1
10163,22,0,4,0,0,1,0,1,1,1
3476,28,1,6,1,0,1,0,1,1,0
10656,20,0,0,0,1,0,0,1,1,1
1005,65,1,2,5,0,1,0,1,1,1
1385,28,1,4,0,0,1,0,1,1,1
337,54,0,11,129,1,0,0,1,1,0
1345,19,1,1,0,0,1,0,1,0,1
3134,24,1,1,0,0,1,0,1,1,1
9920,50,1,0,0,0,1,1,0,0,1
4315,49,1,6,0,0,1,0,1,1,1
9442,25,1,1,1,1,0,0,1,1,0
2735,29,1,13,1,1,0,0,1,1,0
2376,26,1,14,-1,1,0,0,1,1,0
8268,36,0,5,3,1,0,0,1,0,1
3425,24,1,6,218,1,0,0,1,0,0
5004,32,1,0,5,1,0,0,1,1,1
3882,22,0,0,1,1,0,0,1,0,1
7896,22,1,0,32,1,0,0,1,1,1
4527,37,0,0,1,0,1,0,1,0,1
612,27,1,9,52,1,0,0,1,1,0
3288,43,1,18,9,1,0,0,1,1,1
7041,22,1,0,1,1,0,0,1,1,1
10676,23,0,0,0,1,0,0,1,0,1
2218,27,0,1,0,0,1,1,0,1,1
6165,34,1,5,6,0,1,0,1,0,1
3790,29,0,1,0,1,0,0,1,0,1
4434,26,1,9,1,0,1,0,1,0,1
7345,22,1,1,0,1,0,0,1,1,1
2024,51,0,5,32,1,0,1,0,0,1
2532,25,0,6,32,0,1,0,1,1,1
5668,40,0,3,13,1,0,0,1,1,1
7772,24,1,1,0,1,0,0,1,1,1
4608,20,1,1,5,1,0,0,1,1,0
7638,34,1,2,1,0,1,0,1,0,1
7024,28,0,2,0,1,0,0,1,0,1
6858,58,0,3,0,0,1,0,1,0,1
1016,30,1,4,0,0,1,0,1,0,0
4064,33,0,2,14,1,0,1,0,0,1
3236,29,1,12,5,1,0,0,1,1,0
4735,23,0,0,2,1,0,0,1,1,1
2586,40,0,1,21,1,0,0,1,0,1
10811,34,0,1,1,1,0,0,1,0,1
5465,21,1,0,33,1,0,1,0,1,0
1770,23,1,2,1,1,0,0,1,1,1
